stress,x,seed,n_train,rho,noise,shuffled,lhs,old_scale,corrected_scale,old_rhs,corrected_rhs,calibrated_c_old,calibrated_c_corrected
weak_correlation,0.03,13,512,0.03,1.0,0,0.5224158994350407,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,14,512,0.03,1.0,0,0.5064670336395055,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,15,512,0.03,1.0,0,0.5196899359284386,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,16,512,0.03,1.0,0,0.4732353421770289,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,17,512,0.03,1.0,0,0.4935584260981427,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,18,512,0.03,1.0,0,0.4717732844504405,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,19,512,0.03,1.0,0,0.4744459283014478,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,20,512,0.03,1.0,0,0.5024026113534322,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,21,512,0.03,1.0,0,0.4671511327615969,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,22,512,0.03,1.0,0,0.47516558240620793,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,23,512,0.03,1.0,0,0.46688337775771727,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,24,512,0.03,1.0,0,0.515232542894844,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,25,512,0.03,1.0,0,0.46756311676368945,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,26,512,0.03,1.0,0,0.45970278932050146,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,27,512,0.03,1.0,0,0.5500757303511887,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,28,512,0.03,1.0,0,0.5455448284088755,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.03,29,512,0.03,1.0,0,0.47790484475215567,0.00776514731726183,0.4952584310097876,0.02291127980730915,0.4104247248282882,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,0,512,0.1,1.0,0,0.48758060315624485,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,1,512,0.1,1.0,0,0.43316657127405717,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,2,512,0.1,1.0,0,0.5021656417649706,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,3,512,0.1,1.0,0,0.48113496612926715,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,4,512,0.1,1.0,0,0.4787644889524272,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,5,512,0.1,1.0,0,0.4850324316984721,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,6,512,0.1,1.0,0,0.5001768911681527,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,7,512,0.1,1.0,0,0.48000803023214,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,8,512,0.1,1.0,0,0.5127992683343888,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,9,512,0.1,1.0,0,0.5295287827577014,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,10,512,0.1,1.0,0,0.49919278764396746,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,11,512,0.1,1.0,0,0.4969081249485945,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,12,512,0.1,1.0,0,0.5060382474130721,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,13,512,0.1,1.0,0,0.5239687446452227,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,14,512,0.1,1.0,0,0.5096947125526683,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,15,512,0.1,1.0,0,0.5139279028691685,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,16,512,0.1,1.0,0,0.47801335984526777,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,17,512,0.1,1.0,0,0.4949680550711654,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,18,512,0.1,1.0,0,0.4822315728614589,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,19,512,0.1,1.0,0,0.48067419116391136,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,20,512,0.1,1.0,0,0.49947758138852344,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,21,512,0.1,1.0,0,0.46908456061621523,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,22,512,0.1,1.0,0,0.4770978743298482,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,23,512,0.1,1.0,0,0.47056089525148176,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,24,512,0.1,1.0,0,0.5173876357064991,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,25,512,0.1,1.0,0,0.4643385312056355,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,26,512,0.1,1.0,0,0.4562758443997439,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,27,512,0.1,1.0,0,0.5589478361575602,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,28,512,0.1,1.0,0,0.5484269414946387,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.1,29,512,0.1,1.0,0,0.4823478876502594,0.025883824390872768,0.5104947293739688,0.07637093269103051,0.4230511702797482,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,0,512,0.25,1.0,0,0.5140395001705713,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,1,512,0.25,1.0,0,0.4371452472632259,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,2,512,0.25,1.0,0,0.5224594403014634,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,3,512,0.25,1.0,0,0.4957795375943926,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,4,512,0.25,1.0,0,0.48801114204963564,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,5,512,0.25,1.0,0,0.5249141049014654,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,6,512,0.25,1.0,0,0.5240405563090662,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,7,512,0.25,1.0,0,0.4983385330656445,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,8,512,0.25,1.0,0,0.5356853356473678,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,9,512,0.25,1.0,0,0.5382328250517033,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,10,512,0.25,1.0,0,0.502320282245577,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,11,512,0.25,1.0,0,0.5090426881027369,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,12,512,0.25,1.0,0,0.5115300918283332,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,13,512,0.25,1.0,0,0.5336578221958868,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,14,512,0.25,1.0,0,0.5245014165407367,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,15,512,0.25,1.0,0,0.5102195285886036,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,16,512,0.25,1.0,0,0.4933391267318372,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,17,512,0.25,1.0,0,0.5083426987785593,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,18,512,0.25,1.0,0,0.5126692154126559,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,19,512,0.25,1.0,0,0.5007728474928164,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,20,512,0.25,1.0,0,0.5011337400112835,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,21,512,0.25,1.0,0,0.4919401342957259,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,22,512,0.25,1.0,0,0.49031170372596294,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,23,512,0.25,1.0,0,0.48601949161975344,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,24,512,0.25,1.0,0,0.5302642993988496,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,25,512,0.25,1.0,0,0.4661469018421933,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,26,512,0.25,1.0,0,0.4542170746837984,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,27,512,0.25,1.0,0,0.5829888183879619,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,28,512,0.25,1.0,0,0.5580611355945058,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.25,29,512,0.25,1.0,0,0.5009985743227118,0.06470956097718192,0.5503897675725264,0.19092733172757625,0.4561125157297835,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,0,512,0.5,1.0,0,0.575922853073229,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,1,512,0.5,1.0,0,0.47330163306033046,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,2,512,0.5,1.0,0,0.5745958757956122,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,3,512,0.5,1.0,0,0.541347024240143,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,4,512,0.5,1.0,0,0.5318140138902107,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,5,512,0.5,1.0,0,0.6194029792418472,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,6,512,0.5,1.0,0,0.5770744071845988,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,7,512,0.5,1.0,0,0.5503621291703901,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,8,512,0.5,1.0,0,0.5988134067954431,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,9,512,0.5,1.0,0,0.5744995027914591,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,10,512,0.5,1.0,0,0.5470337938644607,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,11,512,0.5,1.0,0,0.5664819247165663,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,12,512,0.5,1.0,0,0.5357598463664318,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,13,512,0.5,1.0,0,0.5667450522804468,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,14,512,0.5,1.0,0,0.5726905123324161,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,15,512,0.5,1.0,0,0.5375001362994896,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,16,512,0.5,1.0,0,0.5337649217754378,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,17,512,0.5,1.0,0,0.5636374789250973,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,18,512,0.5,1.0,0,0.5839373236568992,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,19,512,0.5,1.0,0,0.550281642377973,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,20,512,0.5,1.0,0,0.5527710217577352,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,21,512,0.5,1.0,0,0.5556939128463952,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,22,512,0.5,1.0,0,0.5391970388786993,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,23,512,0.5,1.0,0,0.5338759376136347,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,24,512,0.5,1.0,0,0.570716840726891,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,25,512,0.5,1.0,0,0.501472810672577,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,26,512,0.5,1.0,0,0.4824946572748734,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,27,512,0.5,1.0,0,0.6355970371062547,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,28,512,0.5,1.0,0,0.5852125429467389,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.5,29,512,0.5,1.0,0,0.5585028407834363,0.12941912195436384,0.640730420166339,0.3818546634551525,0.5309785556799257,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,0,512,0.75,1.0,0,0.6586703053149223,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,1,512,0.75,1.0,0,0.5385435873582685,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,2,512,0.75,1.0,0,0.6443940639496492,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,3,512,0.75,1.0,0,0.6130541888129625,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,4,512,0.75,1.0,0,0.6157429312925276,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,5,512,0.75,1.0,0,0.7325686496308417,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,6,512,0.75,1.0,0,0.6432296742205106,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,7,512,0.75,1.0,0,0.6233525614837432,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,8,512,0.75,1.0,0,0.6908364507409227,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,9,512,0.75,1.0,0,0.6334087539558401,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,10,512,0.75,1.0,0,0.6269664908246422,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,11,512,0.75,1.0,0,0.645283287870021,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,12,512,0.75,1.0,0,0.5782434339438701,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,13,512,0.75,1.0,0,0.6263970080508664,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,14,512,0.75,1.0,0,0.6448723986404795,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,15,512,0.75,1.0,0,0.6018344735078313,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,16,512,0.75,1.0,0,0.5899795950342638,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,17,512,0.75,1.0,0,0.6498861109665675,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,18,512,0.75,1.0,0,0.6767283317424732,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,19,512,0.75,1.0,0,0.6144242725398799,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,20,512,0.75,1.0,0,0.6335384348786872,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,21,512,0.75,1.0,0,0.6339033394281183,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,22,512,0.75,1.0,0,0.6151052557090102,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,23,512,0.75,1.0,0,0.6032521284294448,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,24,512,0.75,1.0,0,0.6289649977396863,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,25,512,0.75,1.0,0,0.5910429390788986,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,26,512,0.75,1.0,0,0.553225656184015,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,27,512,0.75,1.0,0,0.7003981795263262,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,28,512,0.75,1.0,0,0.6319171859639987,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,0.75,29,512,0.75,1.0,0,0.6420190778201997,0.19412868293154575,0.7636455042161052,0.5727819951827288,0.6328392942149841,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,0,512,1.0,1.0,0,0.7581023498263185,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,1,512,1.0,1.0,0,0.625243863898894,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,2,512,1.0,1.0,0,0.7271479372480352,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,3,512,1.0,1.0,0,0.7053289131183424,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,4,512,1.0,1.0,0,0.7130615813354199,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,5,512,1.0,1.0,0,0.8565248680087105,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,6,512,1.0,1.0,0,0.7213333650172509,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,7,512,1.0,1.0,0,0.7103672610919274,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,8,512,1.0,1.0,0,0.8008033289939865,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,9,512,1.0,1.0,0,0.7363912618189895,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,10,512,1.0,1.0,0,0.7206270923106868,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,11,512,1.0,1.0,0,0.7351723035543409,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,12,512,1.0,1.0,0,0.6630184284048413,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,13,512,1.0,1.0,0,0.7284991618802197,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,14,512,1.0,1.0,0,0.7318745076314918,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,15,512,1.0,1.0,0,0.6901178906001124,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,16,512,1.0,1.0,0,0.6569709809078286,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,17,512,1.0,1.0,0,0.7544348997491593,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,18,512,1.0,1.0,0,0.7855592462923013,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,19,512,1.0,1.0,0,0.6912423417277294,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,20,512,1.0,1.0,0,0.7228862930596026,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
weak_correlation,1.0,21,512,1.0,1.0,0,0.7196832512629714,0.25883824390872767,0.9215660268795511,0.763709326910305,0.763709326910305,2.9505273848929625,0.8287082038996669
